Timestamp;TSP [ug/m3];PM10 [ug/m3];PM4 [ug/m3];PM2,5 [ug/m3];PM1 [ug/m3];PMcoarse [ug/m3];Inhalable [ug/m3];Thoracic [ug/m3];Respirable [ug/m3];pm10-IAQ [ug/m3];pm2,5-IAQ [ug/m3];pm1-IAQ [ug/m3]
06-01-2023 11:00;198;41;20;10;4;31;119;53;18;47;7;3
06-01-2023 11:00;43;25;14;7;4;17;35;27;12;25;5;3
06-01-2023 11:00;22;21;14;8;3;13;22;21;12;22;6;3
06-01-2023 11:00;67;25;19;11;4;14;47;30;15;22;8;3
06-01-2023 11:00;35;31;16;7;3;23;34;31;14;34;5;3
06-01-2023 11:00;75;44;21;10;4;33;66;52;17;50;8;3
06-01-2023 11:00;24;24;15;7;3;17;25;24;13;25;5;3
06-01-2023 11:01;21;20;14;7;3;13;19;18;11;19;5;3
06-01-2023 11:01;25;24;12;5;3;18;26;25;11;26;4;2
06-01-2023 11:01;41;33;17;8;3;25;40;36;15;38;6;3
06-01-2023 11:01;125;26;11;5;3;20;82;39;9;30;4;3
06-01-2023 11:01;141;20;14;7;3;12;86;36;12;19;6;3
06-01-2023 11:01;104;25;15;7;3;17;67;33;12;25;5;2
06-01-2023 11:01;29;28;18;9;3;19;29;28;15;29;7;2
06-01-2023 11:01;22;21;12;6;3;15;23;22;11;23;4;2
06-01-2023 11:01;17;17;13;7;4;10;14;14;10;14;5;3
06-01-2023 11:01;19;19;14;7;3;12;17;17;11;17;5;2
06-01-2023 11:02;49;34;14;7;3;27;45;37;12;39;5;2
06-01-2023 11:02;30;24;13;6;3;17;29;26;11;26;5;2
06-01-2023 11:02;36;28;13;7;3;20;35;31;11;32;5;3
06-01-2023 11:02;61;34;13;7;3;26;53;40;11;40;6;3
06-01-2023 11:02;522;24;12;5;3;18;210;27;10;26;4;2
06-01-2023 11:02;19;19;13;6;3;13;19;18;12;19;5;2
06-01-2023 11:02;75;27;17;9;3;18;54;34;13;26;7;2
06-01-2023 11:02;59;17;10;6;3;10;43;25;9;17;4;2
06-01-2023 11:02;22;20;13;6;3;13;19;18;10;19;5;2
06-01-2023 11:02;66;29;13;6;3;23;55;39;11;35;5;2
06-01-2023 11:03;37;30;18;8;3;21;34;31;15;32;6;3
06-01-2023 11:03;48;40;24;11;3;29;42;38;19;40;8;2
06-01-2023 11:03;20;20;15;7;3;13;18;18;12;18;5;2
06-01-2023 11:03;25;22;11;6;3;16;25;24;10;25;5;2
06-01-2023 11:03;41;23;14;7;3;15;32;25;11;22;5;2
06-01-2023 11:03;29;27;16;8;3;18;28;27;13;28;6;2
06-01-2023 11:03;52;32;11;7;4;25;47;38;10;39;5;3
06-01-2023 11:03;72;24;15;7;3;17;50;31;11;23;5;2
06-01-2023 11:03;32;25;15;7;3;17;27;24;12;25;5;2
06-01-2023 11:03;137;32;15;8;3;24;91;46;12;36;6;3
06-01-2023 11:04;191;31;19;10;3;21;116;47;16;32;7;3
06-01-2023 11:04;38;31;19;9;3;22;35;32;16;33;6;2
06-01-2023 11:04;37;34;18;8;3;26;40;38;17;40;6;2
06-01-2023 11:04;40;31;17;8;3;22;35;30;13;32;6;2
06-01-2023 11:04;296;16;7;5;3;11;133;24;6;20;4;3
06-01-2023 11:04;27;25;18;8;3;16;24;23;14;24;6;2
06-01-2023 11:04;199;42;23;12;4;30;117;52;20;46;9;3
06-01-2023 11:04;23;23;15;7;3;15;23;23;13;23;5;3
06-01-2023 11:04;36;33;18;8;3;25;37;35;16;37;6;2
06-01-2023 11:04;19;19;14;8;3;11;19;19;13;19;6;3
06-01-2023 11:05;39;31;16;8;3;22;38;34;14;36;6;2
06-01-2023 11:05;41;33;15;8;4;24;40;35;13;37;6;3
06-01-2023 11:05;36;34;24;10;3;23;29;28;18;29;8;2
06-01-2023 11:05;178;28;18;8;4;19;96;34;15;27;6;3
06-01-2023 11:05;137;50;22;9;3;41;106;70;19;58;7;3
06-01-2023 11:05;28;26;15;8;3;17;29;27;13;29;6;2
06-01-2023 11:05;179;30;18;7;3;22;98;36;15;29;5;3
06-01-2023 11:05;547;32;20;8;3;24;225;36;16;31;6;2
06-01-2023 11:05;24;24;21;11;4;13;19;19;16;19;8;3
06-01-2023 11:05;23;17;7;5;3;11;24;20;6;21;4;2
06-01-2023 11:06;152;29;19;9;3;20;96;45;16;29;7;2
06-01-2023 11:06;53;41;19;9;3;32;51;44;16;48;7;2
06-01-2023 11:06;29;28;16;6;3;22;29;28;13;29;5;3
06-01-2023 11:06;84;36;14;6;3;29;68;48;12;43;5;3
06-01-2023 11:06;20;20;13;7;3;13;20;20;12;20;5;2
06-01-2023 11:06;64;22;16;8;3;13;45;28;13;20;6;2
06-01-2023 11:06;31;28;14;7;3;21;32;29;12;32;5;3
06-01-2023 11:06;130;26;11;5;3;21;87;43;10;32;4;2
06-01-2023 11:06;53;33;13;7;3;26;46;36;10;38;5;2
06-01-2023 11:06;66;24;17;9;3;14;48;31;14;23;7;3
06-01-2023 11:07;26;25;16;7;3;17;24;24;13;24;6;2
06-01-2023 11:07;38;31;18;9;3;21;35;32;15;33;7;2
06-01-2023 11:07;37;29;18;9;3;20;33;29;14;30;7;2
06-01-2023 11:07;22;20;11;5;3;14;22;21;10;22;4;2
06-01-2023 11:07;30;29;19;10;4;19;29;28;16;29;7;3
06-01-2023 11:07;25;23;17;9;3;13;21;20;13;21;7;2
06-01-2023 11:07;23;22;11;5;3;16;24;23;10;24;4;2
06-01-2023 11:07;64;22;19;11;4;11;42;25;15;17;8;3
06-01-2023 11:07;38;30;19;10;3;20;32;29;15;30;8;3
06-01-2023 11:07;74;29;14;7;3;21;58;38;12;32;6;2
06-01-2023 11:08;31;25;15;8;3;16;28;25;13;26;6;2
06-01-2023 11:08;43;35;19;9;3;26;40;36;16;38;7;3
06-01-2023 11:08;110;35;12;6;3;29;86;54;11;45;5;3
06-01-2023 11:08;26;24;13;7;3;16;27;25;11;26;6;2
06-01-2023 11:08;29;22;13;7;3;15;26;22;10;23;6;3
06-01-2023 11:08;65;37;15;8;3;28;57;44;13;44;6;3
06-01-2023 11:08;299;21;10;6;3;14;136;28;9;24;4;2
06-01-2023 11:08;56;32;16;7;3;24;47;36;13;34;6;3
06-01-2023 11:08;22;22;15;8;4;14;21;21;13;21;6;3
06-01-2023 11:08;31;25;15;8;3;16;27;24;12;25;6;3
06-01-2023 11:09;40;27;14;8;4;19;35;29;12;30;6;3
06-01-2023 11:09;46;37;23;11;3;26;41;37;19;39;8;3
06-01-2023 11:09;136;35;19;9;3;26;90;47;15;38;7;3
06-01-2023 11:09;29;27;15;8;4;18;28;26;13;28;6;3
06-01-2023 11:09;41;30;11;6;3;24;40;34;10;37;5;3
06-01-2023 11:09;29;27;18;9;3;18;28;27;15;28;7;3
06-01-2023 11:09;30;24;16;9;4;15;27;24;13;24;7;3
06-01-2023 11:09;55;45;27;13;3;32;49;44;22;47;10;3
06-01-2023 11:09;31;31;23;11;4;19;27;26;18;27;9;3
06-01-2023 11:09;47;39;20;10;4;28;45;41;17;43;7;3
06-01-2023 11:10;119;31;15;9;3;22;80;42;13;35;6;2
06-01-2023 11:10;94;38;15;7;3;30;76;51;13;45;5;2
06-01-2023 11:10;24;22;11;8;4;14;25;23;10;25;6;3
06-01-2023 11:10;155;38;15;7;3;30;108;58;13;46;5;2
06-01-2023 11:10;46;33;19;9;3;23;39;33;15;33;7;2
06-01-2023 11:10;301;19;9;5;3;13;138;28;9;23;4;2
06-01-2023 11:10;63;37;19;10;4;26;54;42;16;41;7;3
06-01-2023 11:10;105;36;16;9;3;27;80;52;14;43;6;2
06-01-2023 11:10;210;45;19;9;4;36;126;57;16;52;7;3
06-01-2023 11:10;63;21;14;8;3;12;45;28;12;20;6;2
06-01-2023 11:11;34;30;15;6;3;23;32;30;13;32;5;2
06-01-2023 11:11;38;31;18;8;3;22;35;31;15;32;6;3
06-01-2023 11:11;37;31;21;10;3;21;32;30;17;30;7;2
06-01-2023 11:11;42;24;17;8;3;16;33;26;13;23;6;2
06-01-2023 11:11;182;32;18;8;3;24;121;60;14;33;6;3
06-01-2023 11:11;24;22;15;9;3;13;21;20;12;21;7;3
06-01-2023 11:11;30;28;16;7;3;20;29;27;13;29;5;2
06-01-2023 11:11;35;29;19;9;4;19;30;27;15;27;7;3
06-01-2023 11:11;118;30;15;6;3;24;83;47;13;33;5;2
06-01-2023 11:11;37;33;16;9;4;24;38;35;14;38;7;3
06-01-2023 11:12;32;30;19;10;4;20;29;28;15;29;7;3
06-01-2023 11:12;62;37;21;10;4;27;51;40;17;38;7;3
06-01-2023 11:12;223;16;10;6;4;10;605;35;8;17;5;3
06-01-2023 11:12;41;37;20;9;4;27;39;37;17;39;7;3
06-01-2023 11:12;30;27;16;9;4;18;29;27;13;29;6;3
06-01-2023 11:12;66;46;28;13;4;33;58;49;24;48;10;3
06-01-2023 11:12;48;38;18;8;4;30;47;42;16;44;6;3
06-01-2023 11:12;36;35;26;13;4;22;34;33;21;34;10;3
06-01-2023 11:12;120;40;21;9;4;30;88;55;17;43;7;3
06-01-2023 11:12;53;40;19;8;4;31;51;44;16;46;6;3
06-01-2023 11:13;25;24;14;7;4;17;27;25;12;27;5;3
06-01-2023 11:13;44;35;21;10;3;24;40;35;17;37;8;2
06-01-2023 11:13;41;34;18;8;3;26;40;36;15;37;6;3
06-01-2023 11:13;65;61;41;18;4;42;58;56;32;58;14;3
06-01-2023 11:13;65;55;27;13;4;42;63;57;23;61;9;3
06-01-2023 11:13;219;61;37;17;4;43;133;66;29;61;13;3
06-01-2023 11:13;34;28;15;7;3;20;33;29;13;30;6;3
06-01-2023 11:13;63;44;27;13;4;31;55;47;22;45;10;3
06-01-2023 11:13;46;40;30;15;4;25;39;37;24;37;11;3
06-01-2023 11:13;37;18;9;7;3;11;31;23;8;21;5;3
06-01-2023 11:14;44;42;27;13;4;29;42;40;22;42;10;3
06-01-2023 11:14;28;28;20;11;4;16;27;26;16;27;8;3
06-01-2023 11:14;44;26;17;9;4;17;36;28;14;25;7;3
06-01-2023 11:14;44;36;22;11;3;24;40;36;18;37;8;2
06-01-2023 11:14;51;32;18;8;3;24;45;37;15;35;6;2
06-01-2023 11:14;32;24;13;6;3;18;30;26;11;27;5;3
06-01-2023 11:14;110;29;17;9;4;19;72;37;14;30;7;3
06-01-2023 11:14;53;45;29;15;4;29;47;42;23;44;11;3
06-01-2023 11:14;61;36;20;10;3;27;54;44;18;41;7;3
06-01-2023 11:14;361;36;13;7;3;28;667;54;12;45;6;3
06-01-2023 11:15;110;30;20;10;3;19;71;36;16;29;8;3
06-01-2023 11:15;28;28;23;11;4;16;24;24;18;24;9;3
06-01-2023 11:15;71;28;18;9;3;18;53;35;15;28;7;2
06-01-2023 11:15;28;27;19;9;3;17;25;24;15;25;7;2
06-01-2023 11:15;39;36;23;11;3;25;37;35;19;36;8;3
06-01-2023 11:15;92;12;8;6;3;6;55;21;7;13;4;3
06-01-2023 11:15;25;24;20;11;4;14;20;20;16;20;8;3
06-01-2023 11:15;536;38;20;8;3;30;227;43;18;42;6;2
06-01-2023 11:15;49;30;19;9;3;21;42;34;16;32;7;3
06-01-2023 11:15;191;39;24;12;4;27;109;46;20;40;9;3
06-01-2023 11:16;25;25;19;10;4;15;23;23;16;23;7;3
06-01-2023 11:16;62;46;21;10;4;36;57;48;17;51;8;3
06-01-2023 11:16;29;29;25;12;4;17;23;23;19;23;9;3
06-01-2023 11:16;75;26;15;9;3;17;55;34;12;27;7;3
06-01-2023 11:16;28;27;18;10;3;16;26;25;15;26;8;3
06-01-2023 11:16;30;28;19;10;3;18;27;25;15;27;8;3
06-01-2023 11:16;33;27;15;8;3;18;31;28;13;29;6;3
06-01-2023 11:16;29;27;15;8;3;19;30;28;12;29;6;2
06-01-2023 11:16;43;25;15;8;3;17;35;28;13;25;6;3
06-01-2023 11:16;20;18;8;5;3;13;20;19;8;20;4;2
06-01-2023 11:17;41;22;11;6;3;15;35;27;9;25;5;2
06-01-2023 11:17;26;25;15;7;3;18;26;25;13;26;6;2
06-01-2023 11:17;612;29;13;6;4;22;260;41;11;31;5;3
06-01-2023 11:17;24;24;20;14;10;10;19;19;16;19;11;8
06-01-2023 11:17;51;33;25;14;7;18;40;33;20;30;11;5
06-01-2023 11:17;40;33;23;15;9;18;35;32;19;32;12;7
06-01-2023 11:17;70;44;24;16;8;28;61;49;20;48;12;6
06-01-2023 11:17;48;42;22;12;6;29;47;43;18;46;10;5
06-01-2023 11:17;16;16;13;8;4;8;13;13;10;13;6;3
06-01-2023 11:17;52;30;12;6;3;24;47;37;10;36;4;2
06-01-2023 11:18;27;25;16;9;4;15;24;23;13;24;7;3
06-01-2023 11:18;19;19;16;8;3;11;16;15;12;16;6;3
06-01-2023 11:18;34;31;17;8;3;22;33;30;13;33;6;3
06-01-2023 11:18;90;47;23;11;3;36;77;58;20;54;9;3
06-01-2023 11:18;121;35;21;9;3;25;81;44;18;36;7;3
06-01-2023 11:18;23;23;13;7;3;16;25;24;12;25;5;3
06-01-2023 11:18;46;36;15;7;3;29;45;39;13;42;5;2
06-01-2023 11:18;87;27;16;8;4;19;64;39;14;28;6;3
06-01-2023 11:18;204;38;21;10;4;27;134;64;18;42;8;3
06-01-2023 11:18;625;28;18;9;4;18;272;50;15;27;7;3
06-01-2023 11:19;28;28;17;8;3;19;29;28;15;29;6;2
06-01-2023 11:19;64;40;26;13;3;27;51;41;20;38;10;3
06-01-2023 11:19;18;18;11;5;3;12;18;18;9;18;4;2
06-01-2023 11:19;43;39;21;9;4;30;42;40;19;42;7;3
06-01-2023 11:19;97;49;27;12;3;37;76;56;21;51;9;3
06-01-2023 11:19;52;38;17;7;3;30;49;43;15;44;5;3
06-01-2023 11:19;254;27;19;8;3;18;135;41;16;24;6;3
06-01-2023 11:19;25;23;15;8;3;15;23;21;12;23;6;2
06-01-2023 11:19;49;41;26;12;3;28;43;39;20;40;9;3
06-01-2023 11:19;55;42;19;9;3;33;55;49;18;50;7;2
06-01-2023 11:20;27;26;19;9;3;17;23;23;16;23;7;2
06-01-2023 11:20;44;37;21;9;3;27;40;37;17;38;7;3
06-01-2023 11:20;27;27;21;10;3;17;22;22;16;22;8;3
06-01-2023 11:20;19;19;15;9;3;9;16;16;11;16;7;3
06-01-2023 11:20;25;24;17;8;3;15;21;20;13;21;6;2
06-01-2023 11:20;41;38;21;11;4;27;42;39;18;42;8;3
06-01-2023 11:20;47;40;23;11;4;28;43;39;19;40;8;3
06-01-2023 11:20;36;34;21;9;4;25;35;33;18;35;7;3
06-01-2023 11:20;296;20;15;8;3;12;131;24;12;19;6;3
06-01-2023 11:20;38;31;20;11;4;20;33;30;16;31;8;3
06-01-2023 11:21;26;24;14;5;3;19;25;24;12;25;4;2
06-01-2023 11:21;106;37;15;7;3;29;81;52;12;43;5;2
06-01-2023 11:21;61;37;23;11;3;25;49;39;18;36;8;2
06-01-2023 11:21;19;19;13;7;3;11;20;19;11;20;5;3
06-01-2023 11:21;113;30;19;9;3;21;72;37;15;30;7;2
06-01-2023 11:21;79;24;8;5;3;19;62;39;8;32;3;2
06-01-2023 11:21;77;34;11;6;3;28;67;48;11;44;4;2
06-01-2023 11:21;38;30;17;9;3;21;34;30;14;31;7;2
06-01-2023 11:21;530;29;15;8;3;21;217;32;12;32;6;2
06-01-2023 11:21;29;23;13;8;3;14;26;23;11;23;6;2
06-01-2023 11:22;21;20;15;8;3;12;18;17;12;18;6;2
06-01-2023 11:22;163;24;17;9;3;15;100;42;14;22;7;2
06-01-2023 11:22;309;31;16;7;3;24;146;37;14;33;5;2
06-01-2023 11:22;186;37;24;11;3;25;105;43;20;36;8;2
06-01-2023 11:22;46;33;18;8;3;25;40;34;15;35;6;2
06-01-2023 11:22;87;27;14;6;3;20;66;41;12;30;5;3
06-01-2023 11:22;38;35;17;8;3;26;39;36;15;39;6;3
06-01-2023 11:22;45;38;25;12;3;25;40;36;20;37;9;3
06-01-2023 11:22;75;33;15;6;3;26;60;42;13;37;5;2
06-01-2023 11:22;194;25;14;9;3;16;122;51;12;27;7;3
06-01-2023 11:23;58;50;33;16;3;34;51;47;27;49;12;3
06-01-2023 11:23;127;40;16;8;4;32;92;54;15;50;6;3
06-01-2023 11:23;108;28;16;7;3;20;72;37;13;30;5;2
06-01-2023 11:23;52;33;20;9;3;24;44;36;17;34;7;2
06-01-2023 11:23;53;43;22;10;4;32;51;46;19;48;8;3
06-01-2023 11:23;43;41;25;10;3;30;41;40;21;41;8;3
06-01-2023 11:23;169;42;19;9;4;33;606;68;17;49;7;3
06-01-2023 11:23;182;33;22;10;4;22;101;40;18;32;8;3
06-01-2023 11:23;38;36;23;11;4;24;36;34;19;35;9;3
06-01-2023 11:23;59;46;24;11;4;34;54;47;20;49;8;3
06-01-2023 11:24;74;41;17;8;4;33;64;50;15;49;6;3
06-01-2023 11:24;1102;50;28;14;5;36;377;62;24;55;10;4
06-01-2023 11:24;120;38;24;11;4;26;79;43;19;37;8;3
06-01-2023 11:24;22;20;14;9;4;11;20;19;11;20;7;3
06-01-2023 11:24;39;31;18;8;3;22;35;31;15;32;6;2
06-01-2023 11:24;106;40;23;10;4;30;78;51;18;41;7;3
06-01-2023 11:24;30;29;19;10;3;19;30;29;16;30;8;3
06-01-2023 11:24;154;45;23;10;3;34;107;61;20;50;8;3
06-01-2023 11:24;40;33;19;10;3;22;38;34;16;35;8;2
06-01-2023 11:24;36;32;18;9;3;23;35;32;16;34;7;3
06-01-2023 11:25;134;30;13;7;3;23;90;46;12;36;5;3
06-01-2023 11:25;200;39;18;8;3;30;119;52;16;45;6;3
06-01-2023 11:25;30;29;20;10;4;18;27;26;17;27;8;3
06-01-2023 11:25;24;24;16;8;3;16;24;23;13;24;6;2
06-01-2023 11:25;45;35;14;7;3;28;45;39;13;42;5;3
06-01-2023 11:25;91;40;23;11;4;29;68;46;18;40;8;3
06-01-2023 11:25;32;30;18;7;4;23;31;29;15;30;5;3
06-01-2023 11:25;48;30;19;8;4;21;39;31;15;29;6;3
06-01-2023 11:25;69;27;20;9;3;17;48;31;16;23;7;3
06-01-2023 11:25;388;43;17;6;3;36;203;67;16;52;5;2
06-01-2023 11:26;39;31;17;8;4;22;35;31;14;32;6;3
06-01-2023 11:26;29;27;19;9;4;17;27;26;16;27;7;3
06-01-2023 11:26;39;36;23;11;4;24;35;33;18;35;8;3
06-01-2023 11:26;34;32;23;12;4;20;31;29;18;31;9;3
06-01-2023 11:26;44;43;31;16;4;27;39;38;25;39;12;3
06-01-2023 11:26;23;21;11;5;3;15;22;21;10;22;4;2
06-01-2023 11:26;27;27;20;9;3;17;23;23;16;23;7;2
06-01-2023 11:26;20;19;13;8;3;11;18;17;10;18;6;2
06-01-2023 11:26;24;23;13;6;3;17;24;23;12;24;4;2
06-01-2023 11:26;51;39;16;7;3;32;50;44;14;47;5;2
06-01-2023 11:27;28;28;20;9;3;18;25;24;16;25;7;2
06-01-2023 11:27;92;30;16;7;3;22;69;43;14;33;5;2
06-01-2023 11:27;60;34;17;8;3;25;50;39;14;37;6;2
06-01-2023 11:27;109;29;20;10;3;18;69;34;16;27;8;2
06-01-2023 11:27;36;28;14;7;3;21;36;31;12;33;5;2
06-01-2023 11:27;40;35;16;7;3;28;41;38;14;41;5;2
06-01-2023 11:27;22;22;15;7;3;15;21;21;13;21;5;3
06-01-2023 11:27;63;37;17;8;3;29;56;45;15;44;6;3
06-01-2023 11:27;51;30;14;8;3;22;46;36;13;35;6;2
06-01-2023 11:27;38;32;20;10;3;21;34;30;16;31;8;2
06-01-2023 11:28;35;31;17;8;3;22;33;31;14;33;6;2
06-01-2023 11:28;25;19;12;6;3;12;21;19;10;19;5;2
06-01-2023 11:28;41;33;19;9;3;24;39;35;16;36;7;2
06-01-2023 11:28;27;25;15;8;4;16;25;24;12;25;6;3
06-01-2023 11:28;41;39;25;11;3;28;39;37;21;39;8;3
06-01-2023 11:28;34;32;22;11;3;21;31;30;18;31;8;3
06-01-2023 11:28;41;28;12;7;3;21;38;32;10;33;5;2
06-01-2023 11:28;120;23;16;7;3;16;74;34;13;22;6;2
06-01-2023 11:28;19;19;15;8;3;10;15;15;12;15;6;2
06-01-2023 11:28;81;32;20;9;3;23;59;39;16;31;7;2
06-01-2023 11:29;28;20;9;5;3;14;25;21;8;23;4;2
06-01-2023 11:29;23;21;13;7;3;13;21;20;11;21;6;2
06-01-2023 11:29;35;29;17;8;3;20;32;29;14;29;6;2
06-01-2023 11:29;24;23;15;7;3;15;22;21;12;22;6;2
06-01-2023 11:29;31;31;20;9;3;22;29;28;16;29;7;2
06-01-2023 11:29;42;35;22;10;3;25;37;33;17;34;8;3
06-01-2023 11:29;43;35;18;9;3;25;40;36;15;37;7;3
06-01-2023 11:29;24;24;17;8;3;15;22;21;14;22;6;2
06-01-2023 11:29;41;34;20;9;3;24;38;35;17;36;7;2
06-01-2023 11:29;44;26;16;9;3;16;36;28;13;26;7;3
06-01-2023 11:30;26;26;22;11;3;15;21;21;17;21;8;2
06-01-2023 11:30;27;26;17;8;3;18;24;23;14;24;6;3
06-01-2023 11:30;21;21;18;10;3;11;18;18;14;18;8;2
06-01-2023 11:30;24;24;15;7;3;16;24;23;12;24;6;2
06-01-2023 11:30;28;28;21;10;3;17;25;25;18;25;8;2
06-01-2023 11:30;75;38;21;9;3;29;60;45;17;40;7;2
06-01-2023 11:30;20;14;8;5;3;9;17;15;6;15;4;2
06-01-2023 11:30;584;37;18;9;3;28;256;53;16;44;7;2
06-01-2023 11:30;37;31;20;9;3;22;33;30;16;31;7;2
06-01-2023 11:30;23;23;17;8;3;15;22;21;14;22;6;2
06-01-2023 11:31;34;28;19;8;3;19;28;25;15;25;6;2
06-01-2023 11:31;146;41;20;9;3;32;100;54;16;45;7;2
06-01-2023 11:31;37;28;13;9;3;19;35;30;11;32;7;3
06-01-2023 11:31;28;28;23;12;3;16;25;25;18;25;9;2
06-01-2023 11:31;30;28;15;7;3;21;32;30;14;32;6;2
06-01-2023 11:31;128;26;17;9;4;17;86;45;14;26;7;3
06-01-2023 11:31;145;33;11;5;3;27;104;57;9;41;4;2
06-01-2023 11:31;39;38;25;11;3;27;37;35;20;37;8;3
06-01-2023 11:31;27;26;20;8;3;18;24;23;16;24;6;2
06-01-2023 11:31;1085;37;29;13;4;24;441;47;23;32;10;3
06-01-2023 11:32;50;47;23;10;3;36;53;49;20;53;8;3
06-01-2023 11:32;1139;31;15;7;4;23;383;44;12;35;6;3
06-01-2023 11:32;54;34;18;9;3;25;47;38;15;37;7;2
06-01-2023 11:32;85;42;18;7;3;34;557;53;16;50;6;3
06-01-2023 11:32;46;37;19;7;3;30;44;40;17;41;5;2
06-01-2023 11:32;32;26;16;7;3;18;28;25;13;26;6;2
06-01-2023 11:32;34;31;14;6;3;25;37;34;13;37;5;2
06-01-2023 11:32;197;31;20;10;4;21;109;41;17;30;7;3
06-01-2023 11:32;29;29;19;8;4;20;28;27;16;28;6;3
06-01-2023 11:32;77;28;14;5;3;22;59;39;12;31;4;3
06-01-2023 11:33;65;35;16;7;3;27;54;41;13;39;5;2
06-01-2023 11:33;71;45;25;10;3;35;59;48;20;46;7;3
06-01-2023 11:33;135;44;20;10;3;34;97;57;18;52;7;3
06-01-2023 11:33;143;52;23;9;3;43;105;65;20;60;7;3
06-01-2023 11:33;187;37;18;8;4;28;129;67;15;41;6;3
06-01-2023 11:33;35;33;20;10;3;23;34;32;17;34;7;2
06-01-2023 11:33;40;33;19;8;3;24;37;33;16;34;6;2
06-01-2023 11:33;66;24;17;8;3;15;47;30;14;22;6;3
06-01-2023 11:33;192;40;25;11;3;28;109;46;20;40;9;3
06-01-2023 11:33;58;43;19;8;3;34;55;47;16;49;6;3
06-01-2023 11:34;111;30;16;6;3;23;74;39;13;32;5;2
06-01-2023 11:34;45;39;27;14;3;25;39;36;21;37;10;2
06-01-2023 11:34;25;25;21;10;3;14;19;19;16;19;8;3
06-01-2023 11:34;60;36;17;8;4;27;55;44;15;42;6;3
06-01-2023 11:34;131;37;17;9;4;28;98;59;16;45;7;3
06-01-2023 11:34;38;35;19;9;4;26;40;38;17;40;7;3
06-01-2023 11:34;36;28;14;7;4;20;33;29;12;31;5;3
06-01-2023 11:34;32;26;17;9;4;17;28;25;14;26;7;3
06-01-2023 11:34;569;47;23;11;4;36;735;57;20;55;8;3
06-01-2023 11:34;47;45;31;14;5;31;42;41;25;42;10;4
06-01-2023 11:35;176;73;42;18;4;55;129;84;34;77;13;3
06-01-2023 11:35;64;22;13;8;5;13;48;30;11;23;6;4
06-01-2023 11:35;1058;39;17;7;4;32;349;46;16;47;5;3
06-01-2023 11:35;75;59;23;9;4;50;75;66;20;72;7;3
06-01-2023 11:35;72;42;15;9;4;33;66;52;14;53;7;3
06-01-2023 11:35;48;42;21;10;4;32;48;44;18;48;8;3
06-01-2023 11:35;61;23;9;7;4;15;49;33;8;28;5;3
06-01-2023 11:35;65;51;24;12;4;39;62;55;20;59;9;3
06-01-2023 11:35;45;41;23;10;4;31;45;43;20;45;8;3
06-01-2023 11:35;55;35;19;10;4;25;48;39;16;38;8;3
06-01-2023 11:36;76;33;19;9;4;24;61;43;17;36;7;3
06-01-2023 11:36;84;34;20;10;4;23;61;41;16;34;8;3
06-01-2023 11:36;126;38;17;8;4;29;91;53;16;46;6;3
06-01-2023 11:36;40;37;23;10;4;26;35;33;18;34;8;3
06-01-2023 11:36;48;45;25;10;4;36;48;46;21;48;7;3
06-01-2023 11:36;52;41;17;7;4;34;52;45;15;49;5;3
06-01-2023 11:36;141;54;24;9;4;44;111;75;21;63;7;3
06-01-2023 11:36;48;40;27;13;4;27;41;37;21;38;10;3
06-01-2023 11:36;142;44;24;12;4;31;101;61;19;46;9;3
06-01-2023 11:36;197;39;19;8;4;31;115;50;16;44;6;4
06-01-2023 11:37;217;59;31;13;5;46;136;70;27;65;10;4
06-01-2023 11:37;197;45;25;11;5;34;115;52;21;46;8;4
06-01-2023 11:37;115;52;29;13;4;38;90;63;24;55;10;3
06-01-2023 11:37;61;43;27;13;5;30;56;48;24;46;10;4
06-01-2023 11:37;236;64;28;11;4;53;162;87;25;76;8;3
06-01-2023 11:37;121;51;22;11;5;40;99;69;20;61;8;4
06-01-2023 11:37;1045;24;13;9;5;15;333;31;12;29;7;4
06-01-2023 11:37;67;49;36;17;4;32;55;47;29;45;13;3
06-01-2023 11:37;92;48;25;11;4;37;559;55;20;52;9;3
06-01-2023 11:37;637;73;24;9;4;64;311;100;23;93;7;3
06-01-2023 11:38;119;61;25;10;5;50;102;77;22;72;8;4
06-01-2023 11:38;87;44;30;14;5;30;68;51;25;43;11;4
06-01-2023 11:38;207;45;25;12;4;33;123;56;21;49;9;3
06-01-2023 11:38;79;57;28;12;4;44;72;62;23;64;9;3
06-01-2023 11:38;435;63;27;9;4;53;232;83;24;73;7;3
06-01-2023 11:38;640;65;24;10;4;55;338;106;21;80;8;3
06-01-2023 11:38;102;53;23;10;5;43;89;67;21;63;8;4
06-01-2023 11:38;97;50;27;12;4;38;80;59;23;54;9;3
06-01-2023 11:38;1126;56;33;15;5;40;389;66;27;57;12;4
06-01-2023 11:38;344;43;18;9;4;34;202;77;15;51;7;3
06-01-2023 11:39;73;63;36;15;4;47;68;62;30;65;11;3
06-01-2023 11:39;211;39;21;9;4;29;122;51;18;40;7;3
06-01-2023 11:39;98;44;17;7;4;36;82;59;16;54;6;3
06-01-2023 11:39;209;51;29;13;4;37;125;59;24;54;10;3
06-01-2023 11:39;313;29;15;7;4;21;146;36;13;31;6;3
06-01-2023 11:39;31;31;27;14;4;17;24;24;20;24;10;3
06-01-2023 11:39;49;31;21;10;4;21;525;32;18;31;7;3
06-01-2023 11:39;102;46;27;13;4;33;79;55;22;48;10;3
